original_filename,resistance_phenotype,sequence_type,dataset_partition,bvbrc_id_extraido,gca_extraido
Kp_ertapenem_S_CRKP-149_573_80720_rgi.txt,Susceptible,15,train,573.8072,
Kp_ertapenem_S_CRKP-151_573_80718_rgi.txt,Susceptible,15,train,573.80718,
Kp_ertapenem_S_CRKP-152_573_80716_rgi.txt,Susceptible,15,train,573.80716,
Kp_ertapenem_S_CRKP-153_573_80717_rgi.txt,Susceptible,15,train,573.80717,
Kp_ertapenem_S_CRKP-154_573_80719_rgi.txt,Susceptible,15,train,573.80719,
Kp_ertapenem_S_CRKP-155_573_80715_rgi.txt,Susceptible,15,train,573.80715,
Kp_ertapenem_S_CRKP-156_573_80712_rgi.txt,Susceptible,15,train,573.80712,
Kp_ertapenem_S_CRKP-157_573_80714_rgi.txt,Susceptible,15,train,573.80714,
Kp_ertapenem_S_CRKP-26_573_80764_rgi.txt,Susceptible,15,train,573.80764,
Kp_ertapenem_S_CRKP-39_573_80763_rgi.txt,Susceptible,15,train,573.80763,
Kp_ertapenem_S_CRKP-47_573_80762_rgi.txt,Susceptible,15,train,573.80762,
Kp_ertapenem_S_CRKP-53_573_80760_rgi.txt,Susceptible,15,train,573.8076,
Kp_ertapenem_S_CRKP-72_573_80746_rgi.txt,Susceptible,15,train,573.80746,
Kp_ertapenem_S_CRKP-76_573_80750_rgi.txt,Susceptible,15,train,573.8075,
Kp_ertapenem_S_CRKP-95_573_80738_rgi.txt,Susceptible,15,train,573.80738,
Kp_ertapenem_S_CRKP36_573_78816_rgi.txt,Susceptible,15,train,573.78816,
Kp_ertapenem_S_CRhvKp09_573_84286_rgi.txt,Susceptible,36,train,573.84286,
Kp_ertapenem_S_CRhvKp1421_573_84280_rgi.txt,Susceptible,268,train,573.8428,
Kp_ertapenem_S_CRhvKp1432_573_81785_rgi.txt,Susceptible,268,train,573.81785,
Kp_ertapenem_S_CRhvKp1653_573_81787_rgi.txt,Susceptible,65,train,573.81787,
Kp_ertapenem_S_CRhvKp175_573_83623_rgi.txt,Susceptible,11,train,573.83623,
Kp_ertapenem_S_CRhvKp196_573_81823_rgi.txt,Susceptible,15,train,573.81823,
Kp_ertapenem_S_CRhvKp1980-2_573_81878_rgi.txt,Susceptible,11,train,573.81878,
Kp_ertapenem_S_CRhvKp413_573_81779_rgi.txt,Susceptible,15,train,573.81779,
Kp_ertapenem_S_CRhvKp547_573_81790_rgi.txt,Susceptible,14,train,573.8179,
Kp_ertapenem_S_CRhvKp710_573_81775_rgi.txt,Susceptible,34,train,573.81775,
Kp_ertapenem_S_CT208_573_81750_rgi.txt,Susceptible,485,validation,573.8175,
Kp_ertapenem_S_CT209_573_81749_rgi.txt,Susceptible,147,validation,573.81749,
Kp_ertapenem_S_CV4_573_83695_rgi.txt,Susceptible,307,validation,573.83695,
Kp_ertapenem_S_CXW216_573_77898_rgi.txt,Susceptible,231,train,573.77898,
Kp_ertapenem_S_C_CKDN230030136-1A_HGKHYDSX7_573_78691_rgi.txt,Susceptible,1310,train,573.78691,
Kp_ertapenem_S_D1125bin18_573_78351_rgi.txt,Susceptible,6,train,573.78351,
Kp_ertapenem_S_D17_573_79449_rgi.txt,Susceptible,592,train,573.79449,
Kp_ertapenem_S_D17_573_78450_rgi.txt,Susceptible,147,validation,573.7845,
Kp_ertapenem_S_D3017_573_79249_rgi.txt,Susceptible,1593,train,573.79249,
Kp_ertapenem_S_D3029bin9_573_78356_rgi.txt,Susceptible,29,train,573.78356,
Kp_ertapenem_S_D3037bin22_573_78355_rgi.txt,Susceptible,180,train,573.78355,
Kp_ertapenem_S_D3096bin4_573_78354_rgi.txt,Susceptible,412,validation,573.78354,
Kp_ertapenem_S_D3120bin11_573_78353_rgi.txt,Susceptible,29,train,573.78353,
Kp_ertapenem_S_D5167bin3_573_78352_rgi.txt,Susceptible,661,train,573.78352,
Kp_ertapenem_S_D677076_573_77911_rgi.txt,Susceptible,405,validation,573.77911,
Kp_ertapenem_S_DCC2_573_81712_rgi.txt,Susceptible,Unknown,validation,573.81712,
Kp_ertapenem_S_DCC3_573_81717_rgi.txt,Susceptible,2055,train,573.81717,
Kp_ertapenem_S_DR_54-CIP_573_83502_rgi.txt,Susceptible,294,validation,573.83502,
Kp_ertapenem_S_DR_55-CIP_573_83501_rgi.txt,Susceptible,294,validation,573.83501,
Kp_ertapenem_S_E08_573_78451_rgi.txt,Susceptible,661,train,573.78451,
Kp_ertapenem_S_E13-46_573_78871_rgi.txt,Susceptible,15,train,573.78871,
Kp_ertapenem_S_E13-47_573_78880_rgi.txt,Susceptible,15,train,573.7888,
Kp_ertapenem_S_E13-62_573_78881_rgi.txt,Susceptible,15,train,573.78881,
Kp_ertapenem_S_E13-63_573_78879_rgi.txt,Susceptible,15,train,573.78879,
Kp_ertapenem_S_E22_573_83492_rgi.txt,Susceptible,20,train,573.83492,
Kp_ertapenem_S_EC4684_573_81752_rgi.txt,Susceptible,383,validation,573.81752,
Kp_ertapenem_S_ESBL10_573_77709_rgi.txt,Susceptible,131,train,573.77709,
Kp_ertapenem_S_ESBL13_573_77720_rgi.txt,Susceptible,29,train,573.7772,
Kp_ertapenem_S_ESBL14_573_77711_rgi.txt,Susceptible,322,train,573.77711,
Kp_ertapenem_S_ESBL16_573_77786_rgi.txt,Susceptible,40,train,573.77786,
Kp_ertapenem_S_ESBL17_573_77713_rgi.txt,Susceptible,29,train,573.77713,
Kp_ertapenem_S_ESBL18_573_77721_rgi.txt,Susceptible,29,train,573.77721,
Kp_ertapenem_S_ESBL19_573_77712_rgi.txt,Susceptible,29,train,573.77712,
Kp_ertapenem_S_ESBL20170347_573_82061_rgi.txt,Susceptible,Unknown,validation,573.82061,
Kp_ertapenem_S_ESBL21_573_77710_rgi.txt,Susceptible,584,train,573.7771,
Kp_ertapenem_S_ESBL3_573_77715_rgi.txt,Susceptible,29,train,573.77715,
Kp_ertapenem_S_ESBL4_573_77716_rgi.txt,Susceptible,462,train,573.77716,
Kp_ertapenem_S_ESBL6_573_77714_rgi.txt,Susceptible,29,train,573.77714,
Kp_ertapenem_S_ESBL7_573_77717_rgi.txt,Susceptible,29,train,573.77717,
Kp_ertapenem_S_ESBL8_573_77718_rgi.txt,Susceptible,29,train,573.77718,
Kp_ertapenem_S_ESBL9_573_77719_rgi.txt,Susceptible,29,train,573.77719,
Kp_ertapenem_S_EX1012_573_79247_rgi.txt,Susceptible,242,train,573.79247,
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_BE015_GCA_900506555_1_rgi.txt,Susceptible,405,validation,,GCA_900506555.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_BE017_GCA_900506595_1.txt,Susceptible,29,train,,GCA_900506595.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_BE080_GCA_900506915_1.txt,Susceptible,405,validation,,GCA_900506915.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_BE088_GCA_900506985_1.txt,Susceptible,405,validation,,GCA_900506985.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_BE107_GCA_900507725_1.txt,Susceptible,268,train,,GCA_900507725.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_CZ010_GCA_900508435_1_rgi.txt,Susceptible,14,train,,GCA_900508435.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_CZ012_GCA_900510985_1_rgi.txt,Susceptible,1333,train,,GCA_900510985.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_DE039_GCA_900512435_1.txt,Susceptible,17,train,,GCA_900512435.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_DE057_GCA_900512565_1.txt,Susceptible,17,train,,GCA_900512565.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_DE069_GCA_900512595_1_rgi.txt,Susceptible,11,train,,GCA_900512595.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_DE088_GCA_900512745_1_rgi.txt,Susceptible,48,validation,,GCA_900512745.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_ES063_GCA_900516355_1.txt,Susceptible,163,train,,GCA_900516355.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_ES102_GCA_900516655_1_rgi.txt,Susceptible,405,validation,,GCA_900516655.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_ES109_GCA_900501655_1.txt,Susceptible,405,validation,,GCA_900501655.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_ES222_GCA_900517345_1.txt,Susceptible,65,train,,GCA_900517345.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_ES228_GCA_900517385_1_rgi.txt,Susceptible,405,validation,,GCA_900517385.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_ES232_GCA_900517355_1_rgi.txt,Susceptible,3646,train,,GCA_900517355.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_ES235_GCA_900517425_1.txt,Susceptible,35,train,,GCA_900517425.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_ES237_GCA_900517465_1_rgi.txt,Susceptible,147,validation,,GCA_900517465.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_ES242_GCA_900517475_1.txt,Susceptible,20,train,,GCA_900517475.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_ES246_GCA_900517525_1_rgi.txt,Susceptible,16,train,,GCA_900517525.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_ES252_GCA_900517565_1_rgi.txt,Susceptible,15,train,,GCA_900517565.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_ES254_GCA_900517585_1_rgi.txt,Susceptible,104,train,,GCA_900517585.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_ES269_GCA_900500945_1_rgi.txt,Susceptible,15,train,,GCA_900500945.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_ES275_GCA_900517495_1_rgi.txt,Susceptible,792,train,,GCA_900517495.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_ES281_GCA_900517635_1_rgi.txt,Susceptible,134,train,,GCA_900517635.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_ES283_GCA_900517675_1_rgi.txt,Susceptible,101,validation,,GCA_900517675.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_FR013_GCA_900510395_1_rgi.txt,Susceptible,3649,validation,,GCA_900510395.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_FR019_GCA_900510445_1.txt,Susceptible,3147,train,,GCA_900510445.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_FR067_GCA_900510945_1_rgi.txt,Susceptible,14,train,,GCA_900510945.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_GR021_GCA_900501165_1_rgi.txt,Susceptible,3370,train,,GCA_900501165.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_GR129_GCA_900501535_1.txt,Susceptible,35,train,,GCA_900501535.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_HR007_GCA_900505665_1.txt,Susceptible,437,validation,,GCA_900505665.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_HR017_GCA_900505775_1.txt,Susceptible,437,validation,,GCA_900505775.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_HR024_GCA_900505795_1_rgi.txt,Susceptible,437,validation,,GCA_900505795.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_HR027_GCA_900505835_1.txt,Susceptible,163,train,,GCA_900505835.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_HR056_GCA_900505985_1_rgi.txt,Susceptible,1107,train,,GCA_900505985.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_HU006_GCA_900516395_1_rgi.txt,Susceptible,15,train,,GCA_900516395.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_HU015_GCA_900516755_1.txt,Susceptible,15,train,,GCA_900516755.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_HU024_GCA_900516855_1.txt,Susceptible,11,train,,GCA_900516855.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_HU027_GCA_900516865_1_rgi.txt,Susceptible,11,train,,GCA_900516865.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_HU062_GCA_900517055_1.txt,Susceptible,189,train,,GCA_900517055.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_HU065_GCA_900517105_1_rgi.txt,Susceptible,200,train,,GCA_900517105.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_IE013_GCA_900506305_1.txt,Susceptible,643,train,,GCA_900506305.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_IE019_GCA_900506355_1.txt,Susceptible,11,train,,GCA_900506355.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Klebsiella_pneumoniae_ertapenem_S_strainEuSCAPE_IE022_GCA_9005063451_rgi.txt,Susceptible,15,train,,GCA_900506345.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_IL061_GCA_900513595_1.txt,Susceptible,13,validation,,GCA_900513595.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_IT002_GCA_900513995_1.txt,Susceptible,45,validation,,GCA_900513995.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Klebsiella_pneumoniae_ertapenem_S_strainEuSCAPE_IT031_GCA_9005085151_rgi.txt,Susceptible,186,train,,GCA_900508515.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_IT039_GCA_900512995_1.txt,Susceptible,45,validation,,GCA_900512995.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_IT115_GCA_900508565_1_rgi.txt,Susceptible,35,train,,GCA_900508565.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_IT119_GCA_900514845_1_rgi.txt,Susceptible,3657,train,,GCA_900514845.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_IT151_GCA_900515175_1_rgi.txt,Susceptible,17,train,,GCA_900515175.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Klebsiella_pneumoniae_ertapenem_S_strainEuSCAPE_IT385_GCA_9005155251_rgi.txt,Susceptible,3663,train,,GCA_900515525.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_LT007_GCA_900512025_1.txt,Susceptible,437,validation,,GCA_900512025.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_LU001_GCA_900517785_1.txt,Susceptible,45,validation,,GCA_900517785.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_ME017_GCA_900513965_1_rgi.txt,Susceptible,274,train,,GCA_900513965.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_PL005_GCA_900510075_1.txt,Susceptible,25,train,,GCA_900510075.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_PL010_GCA_900510105_1_rgi.txt,Susceptible,11,train,,GCA_900510105.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_PL024_GCA_900511425_1.txt,Susceptible,152,train,,GCA_900511425.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_PL025_GCA_900510195_1_rgi.txt,Susceptible,11,train,,GCA_900510195.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_PL036_GCA_900510285_1_rgi.txt,Susceptible,11,train,,GCA_900510285.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Klebsiella_pneumoniae_ertapenem_S_strainEuSCAPE_PL055_GCA_9005103151_rgi.txt,Susceptible,3132,train,,GCA_900510315.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_PT029_GCA_900502855_1_rgi.txt,Susceptible,17,train,,GCA_900502855.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_PT042_GCA_900501755_1_rgi.txt,Susceptible,17,train,,GCA_900501755.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_PT065_GCA_900501975_1.txt,Susceptible,17,train,,GCA_900501975.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_PT074_GCA_900502035_1.txt,Susceptible,277,train,,GCA_900502035.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_RO031_GCA_900504595_1_rgi.txt,Susceptible,336,train,,GCA_900504595.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_RO051_GCA_900504035_1_rgi.txt,Susceptible,15,train,,GCA_900504035.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_RO071_GCA_900504195_1_rgi.txt,Susceptible,336,train,,GCA_900504195.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_RO081_GCA_900504315_1_rgi.txt,Susceptible,147,validation,,GCA_900504315.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Klebsiella_pneumoniae_ertapenem_S_strainEuSCAPE_RO094_GCA_9005044351_rgi.txt,Susceptible,22,train,,GCA_900504435.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_RS045_GCA_900503485_1.txt,Susceptible,340,train,,GCA_900503485.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_RS093_GCA_900505545_1_rgi.txt,Susceptible,340,train,,GCA_900505545.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_SI020_GCA_900503055_1.txt,Susceptible,307,validation,,GCA_900503055.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_TR042_GCA_900507835_1_rgi.txt,Susceptible,1193,validation,,GCA_900507835.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_TR056_GCA_900507915_1_rgi.txt,Susceptible,392,train,,GCA_900507915.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_TR125_GCA_900507385_1.txt,Susceptible,307,validation,,GCA_900507385.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_TR130_GCA_900507405_1.txt,Susceptible,14,train,,GCA_900507405.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_TR143_GCA_900507435_1_rgi.txt,Susceptible,29,train,,GCA_900507435.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_TR188_GCA_900508625_1.txt,Susceptible,831,train,,GCA_900508625.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_TR210_GCA_900508785_1_rgi.txt,Susceptible,111,validation,,GCA_900508785.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_TR215_GCA_900508835_1.txt,Susceptible,551,train,,GCA_900508835.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_TR217_GCA_900508825_1.txt,Susceptible,105,train,,GCA_900508825.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_TR270_GCA_900509115_1.txt,Susceptible,985,train,,GCA_900509115.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_TR283_GCA_900508175_1.txt,Susceptible,45,validation,,GCA_900508175.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_TR306_GCA_900508255_1.txt,Susceptible,185,train,,GCA_900508255.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_UK032_GCA_900504865_1_rgi.txt,Susceptible,661,train,,GCA_900504865.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_Klebsiella_pneumoniae_strain_EuSCAPE_UK101_GCA_900503165_1_rgi.txt,Susceptible,678,train,,GCA_900503165.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_UK115_GCA_900503195_1.txt,Susceptible,17,train,,GCA_900503195.1
S__rgi_Klebsiella_pneumoniae_ertapenem__Kpn_S_Klebsiella_pneumoniae_strain_EuSCAPE_UK136_GCA_900504565_1.txt,Susceptible,17,train,,GCA_900504565.1
Kp_ertapenem_S_F1-9-ERG1_573_5827_rgi.txt,Susceptible,322,train,573.5827,
Kp_ertapenem_S_F1-9-ERG2_573_5724_rgi.txt,Susceptible,37,train,573.5724,
Kp_ertapenem_S_F15_573_78454_rgi.txt,Susceptible,13,validation,573.78454,
Kp_ertapenem_S_FAHZZU7605_573_78866_rgi.txt,Susceptible,1393,train,573.78866,
Kp_ertapenem_S_FFDD-1005_573_82005_rgi.txt,Susceptible,985,train,573.82005,
Kp_ertapenem_S_FFDD-1012-A_573_82013_rgi.txt,Susceptible,Unknown,validation,573.82013,
Kp_ertapenem_S_FFDD-113315-L1156_573_82037_rgi.txt,Susceptible,491,train,573.82037,
Kp_ertapenem_S_FFDD-1144_573_82031_rgi.txt,Susceptible,Unknown,validation,573.82031,
Kp_ertapenem_S_FFDD-1150_573_82030_rgi.txt,Susceptible,11,train,573.8203,
Kp_ertapenem_S_FFDD-1720B_573_82039_rgi.txt,Susceptible,45,validation,573.82039,
Kp_ertapenem_S_FFDD-225_573_82007_rgi.txt,Susceptible,273,train,573.82007,
Kp_ertapenem_S_FFDD-363677_573_82004_rgi.txt,Susceptible,307,validation,573.82004,
Kp_ertapenem_S_FFDD-457A_573_82045_rgi.txt,Susceptible,Unknown,validation,573.82045,
Kp_ertapenem_S_FFDD-548959L411_573_82052_rgi.txt,Susceptible,Unknown,validation,573.82052,
Kp_ertapenem_S_FFDD-580362L466_573_82049_rgi.txt,Susceptible,Unknown,validation,573.82049,
Kp_ertapenem_S_FFDD-593727-L677B_573_82048_rgi.txt,Susceptible,Unknown,validation,573.82048,
Kp_ertapenem_S_FFDD-70-12-13_573_82055_rgi.txt,Susceptible,815,validation,573.82055,
Kp_ertapenem_S_FFDD-704836-L1031_573_82033_rgi.txt,Susceptible,491,train,573.82033,
Kp_ertapenem_S_FFDD-926_573_82011_rgi.txt,Susceptible,35,train,573.82011,
Kp_ertapenem_S_FFKG-00-47-71-A_573_82044_rgi.txt,Susceptible,20,train,573.82044,
Kp_ertapenem_S_FFMG-030-7-21-B_573_82036_rgi.txt,Susceptible,35,train,573.82036,
Kp_ertapenem_S_FFMG-103-10-21_573_82016_rgi.txt,Susceptible,35,train,573.82016,
Kp_ertapenem_S_FFMG-1283-12-21_573_82012_rgi.txt,Susceptible,65,train,573.82012,
Kp_ertapenem_S_FFMG-1286-4-21-AE_573_82008_rgi.txt,Susceptible,Unknown,validation,573.82008,
Kp_ertapenem_S_FFMG-1331-6-21-A_573_82009_rgi.txt,Susceptible,16,train,573.82009,
Kp_ertapenem_S_FFMG-1331-6-21-B_573_82006_rgi.txt,Susceptible,16,train,573.82006,
Kp_ertapenem_S_FFMG-21-01-2043_573_82040_rgi.txt,Susceptible,322,train,573.8204,
Kp_ertapenem_S_FFMG-212-4-21_573_82029_rgi.txt,Susceptible,17,train,573.82029,
Kp_ertapenem_S_FFMG-268-1-21_573_82027_rgi.txt,Susceptible,Unknown,validation,573.82027,
Kp_ertapenem_S_FFMG-308-01-21_573_82025_rgi.txt,Susceptible,607,train,573.82025,
Kp_ertapenem_S_FFMG-324-12-21_573_82014_rgi.txt,Susceptible,17,train,573.82014,
Kp_ertapenem_S_FFMG-332-11-21_573_82042_rgi.txt,Susceptible,Unknown,validation,573.82042,
Kp_ertapenem_S_FFMG-341-7-21-B_573_82032_rgi.txt,Susceptible,Unknown,validation,573.82032,
Kp_ertapenem_S_FFMG-521-1-21-K_573_82021_rgi.txt,Susceptible,322,train,573.82021,
Kp_ertapenem_S_FFMG-521-1-21-KP_573_82024_rgi.txt,Susceptible,322,train,573.82024,
Kp_ertapenem_S_FFMG-569-7-21-B_573_82028_rgi.txt,Susceptible,Unknown,validation,573.82028,
